transaction_id,timestamp,amount,sender_id,receiver_id,sender_country,receiver_country,device_id,label
T_791,2023-02-02 23:00:00,442.18184010547844,USER_45,USER_65,RUS,CHN,DEVICE_15,0
T_792,2023-02-03 00:00:00,17.270351137310385,USER_33,USER_84,FRA,RUS,DEVICE_15,0
T_793,2023-02-03 01:00:00,606.7837945821964,USER_1,USER_94,CHN,RUS,DEVICE_9,1
T_794,2023-02-03 02:00:00,1862.2042213788557,USER_41,USER_61,CHN,USA,DEVICE_11,0
T_795,2023-02-03 03:00:00,1595.5565382306127,USER_49,USER_52,RUS,GBR,DEVICE_11,0
T_796,2023-02-03 04:00:00,98.93215692665434,USER_1,USER_84,USA,USA,DEVICE_18,0
T_797,2023-02-03 05:00:00,88.4366001379355,USER_32,USER_94,FRA,CHN,DEVICE_5,0
T_798,2023-02-03 06:00:00,1028.9911154894223,USER_49,USER_97,USA,GBR,DEVICE_6,0
T_799,2023-02-03 07:00:00,53.542277736225024,USER_47,USER_83,GBR,CHN,DEVICE_17,0
T_800,2023-02-03 08:00:00,1019.6242971254159,USER_10,USER_53,CHN,GBR,DEVICE_5,0
T_801,2023-02-03 09:00:00,1251.4739313339583,USER_17,USER_60,CHN,USA,DEVICE_4,0
T_802,2023-02-03 10:00:00,452.7960554395692,USER_16,USER_80,CHN,FRA,DEVICE_13,0
T_803,2023-02-03 11:00:00,1775.129427598752,USER_24,USER_56,USA,RUS,DEVICE_9,0
T_804,2023-02-03 12:00:00,52.15309233569848,USER_49,USER_80,USA,CHN,DEVICE_2,0
T_805,2023-02-03 13:00:00,95.05114205406461,USER_16,USER_97,FRA,CHN,DEVICE_5,0
T_806,2023-02-03 14:00:00,605.5434878668758,USER_19,USER_56,USA,FRA,DEVICE_6,0
T_807,2023-02-03 15:00:00,587.0227660288058,USER_32,USER_54,FRA,CHN,DEVICE_4,1
T_808,2023-02-03 16:00:00,495.02518002092967,USER_49,USER_54,USA,RUS,DEVICE_15,0
T_809,2023-02-03 17:00:00,470.138572543946,USER_9,USER_90,CHN,RUS,DEVICE_17,0
T_810,2023-02-03 18:00:00,94.22013205925394,USER_25,USER_60,GBR,FRA,DEVICE_5,0
T_811,2023-02-03 19:00:00,1205.8765318052008,USER_45,USER_57,CHN,RUS,DEVICE_7,0
T_812,2023-02-03 20:00:00,470.0834384604083,USER_40,USER_56,USA,FRA,DEVICE_6,0
T_813,2023-02-03 21:00:00,6.962934503326712,USER_14,USER_66,FRA,FRA,DEVICE_19,0
T_814,2023-02-03 22:00:00,585.3033277468115,USER_30,USER_93,FRA,FRA,DEVICE_13,0
T_815,2023-02-03 23:00:00,1604.9488682916385,USER_26,USER_54,FRA,USA,DEVICE_18,0
T_816,2023-02-04 00:00:00,1251.172053782796,USER_7,USER_58,CHN,CHN,DEVICE_4,0
T_817,2023-02-04 01:00:00,44.86973407012046,USER_22,USER_54,USA,FRA,DEVICE_10,0
T_818,2023-02-04 02:00:00,2916.8515309134264,USER_7,USER_80,FRA,RUS,DEVICE_19,0
T_819,2023-02-04 03:00:00,2583.7043090399825,USER_22,USER_60,USA,CHN,DEVICE_18,0
T_820,2023-02-04 04:00:00,784.0007625837313,USER_32,USER_87,USA,CHN,DEVICE_15,0
T_821,2023-02-04 05:00:00,1209.1504726337064,USER_10,USER_54,USA,GBR,DEVICE_10,1
T_822,2023-02-04 06:00:00,901.4678161213192,USER_31,USER_58,GBR,FRA,DEVICE_2,0
T_823,2023-02-04 07:00:00,924.1204254932708,USER_33,USER_88,GBR,CHN,DEVICE_6,0
T_824,2023-02-04 08:00:00,260.6511027101304,USER_32,USER_68,USA,GBR,DEVICE_19,0
T_825,2023-02-04 09:00:00,17.044701568652467,USER_26,USER_81,GBR,USA,DEVICE_15,0
T_826,2023-02-04 10:00:00,853.7841888273476,USER_4,USER_85,CHN,FRA,DEVICE_6,0
T_827,2023-02-04 11:00:00,1659.4759494714194,USER_33,USER_92,FRA,USA,DEVICE_2,0
T_828,2023-02-04 12:00:00,969.4075822425225,USER_32,USER_72,USA,FRA,DEVICE_1,0
T_829,2023-02-04 13:00:00,212.32889171500346,USER_44,USER_73,RUS,FRA,DEVICE_11,0
T_830,2023-02-04 14:00:00,95.04821874360567,USER_32,USER_62,CHN,GBR,DEVICE_19,0
T_831,2023-02-04 15:00:00,1287.002815483533,USER_22,USER_68,CHN,CHN,DEVICE_15,0
T_832,2023-02-04 16:00:00,1902.021643226085,USER_18,USER_71,USA,FRA,DEVICE_7,0
T_833,2023-02-04 17:00:00,850.0919086484648,USER_41,USER_91,CHN,FRA,DEVICE_4,0
T_834,2023-02-04 18:00:00,1168.907965070298,USER_4,USER_54,USA,GBR,DEVICE_1,0
T_835,2023-02-04 19:00:00,732.8241487362401,USER_42,USER_57,RUS,GBR,DEVICE_1,0
T_836,2023-02-04 20:00:00,3681.809700094505,USER_42,USER_96,FRA,CHN,DEVICE_11,0
T_837,2023-02-04 21:00:00,0.06516710991435948,USER_33,USER_78,USA,RUS,DEVICE_13,0
T_838,2023-02-04 22:00:00,3603.91715519442,USER_38,USER_68,USA,GBR,DEVICE_11,0
T_839,2023-02-04 23:00:00,1900.550677876783,USER_40,USER_74,GBR,CHN,DEVICE_14,0
T_840,2023-02-05 00:00:00,4305.9242326206595,USER_37,USER_57,RUS,RUS,DEVICE_3,0
T_841,2023-02-05 01:00:00,574.5741214990087,USER_23,USER_95,USA,RUS,DEVICE_4,0
T_842,2023-02-05 02:00:00,314.0638984434812,USER_15,USER_91,RUS,GBR,DEVICE_11,0
T_843,2023-02-05 03:00:00,1047.1256511753536,USER_47,USER_64,FRA,CHN,DEVICE_17,0
T_844,2023-02-05 04:00:00,246.28793737090683,USER_35,USER_75,CHN,GBR,DEVICE_6,0
T_845,2023-02-05 05:00:00,230.2812660494369,USER_46,USER_73,GBR,USA,DEVICE_16,0
T_846,2023-02-05 06:00:00,529.2937384799774,USER_21,USER_66,RUS,USA,DEVICE_4,0
T_847,2023-02-05 07:00:00,253.01444556898045,USER_19,USER_85,CHN,FRA,DEVICE_13,0
T_848,2023-02-05 08:00:00,341.3954146276737,USER_9,USER_80,RUS,GBR,DEVICE_4,0
T_849,2023-02-05 09:00:00,501.74284592683347,USER_49,USER_93,FRA,FRA,DEVICE_5,0
T_850,2023-02-05 10:00:00,1717.7510208761987,USER_7,USER_71,GBR,GBR,DEVICE_1,0
T_851,2023-02-05 11:00:00,4962.787047345887,USER_18,USER_61,RUS,GBR,DEVICE_17,0
T_852,2023-02-05 12:00:00,554.2737326990614,USER_19,USER_91,CHN,GBR,DEVICE_15,0
T_853,2023-02-05 13:00:00,382.2759028429284,USER_2,USER_67,GBR,GBR,DEVICE_4,0
T_854,2023-02-05 14:00:00,10.00608990934844,USER_24,USER_52,FRA,FRA,DEVICE_7,1
T_855,2023-02-05 15:00:00,2597.544305886065,USER_14,USER_69,FRA,FRA,DEVICE_3,0
T_856,2023-02-05 16:00:00,1650.3853371406965,USER_2,USER_59,USA,USA,DEVICE_19,0
T_857,2023-02-05 17:00:00,259.98069911219716,USER_37,USER_60,USA,USA,DEVICE_12,0
T_858,2023-02-05 18:00:00,411.5965464538116,USER_11,USER_61,CHN,GBR,DEVICE_19,0
T_859,2023-02-05 19:00:00,198.06468877942038,USER_20,USER_51,GBR,GBR,DEVICE_13,0
T_860,2023-02-05 20:00:00,3412.802064633133,USER_1,USER_58,FRA,USA,DEVICE_17,0
T_861,2023-02-05 21:00:00,389.03145823649334,USER_34,USER_87,FRA,USA,DEVICE_6,0
T_862,2023-02-05 22:00:00,281.48601436970034,USER_9,USER_89,GBR,RUS,DEVICE_6,0
T_863,2023-02-05 23:00:00,264.6711112022906,USER_35,USER_57,FRA,RUS,DEVICE_19,0
T_864,2023-02-06 00:00:00,555.5328110808772,USER_31,USER_56,FRA,CHN,DEVICE_17,0
T_865,2023-02-06 01:00:00,111.568523609323,USER_49,USER_54,GBR,RUS,DEVICE_11,0
T_866,2023-02-06 02:00:00,436.66920776834604,USER_10,USER_95,FRA,USA,DEVICE_16,0
T_867,2023-02-06 03:00:00,1762.2257607501292,USER_40,USER_86,GBR,CHN,DEVICE_3,0
T_868,2023-02-06 04:00:00,1905.232255284174,USER_12,USER_94,GBR,RUS,DEVICE_1,0
T_869,2023-02-06 05:00:00,1704.6592510082273,USER_27,USER_54,USA,FRA,DEVICE_19,0
T_870,2023-02-06 06:00:00,204.60136808035182,USER_17,USER_64,USA,RUS,DEVICE_6,0
T_871,2023-02-06 07:00:00,2346.4159669645787,USER_10,USER_75,GBR,USA,DEVICE_7,0
T_872,2023-02-06 08:00:00,403.19211385211634,USER_26,USER_75,CHN,FRA,DEVICE_2,0
T_873,2023-02-06 09:00:00,1023.7929101591224,USER_15,USER_58,GBR,FRA,DEVICE_17,0
T_874,2023-02-06 10:00:00,715.4399660657008,USER_49,USER_87,GBR,USA,DEVICE_19,0
T_875,2023-02-06 11:00:00,1213.8418826191173,USER_44,USER_66,FRA,CHN,DEVICE_5,0
T_876,2023-02-06 12:00:00,149.7977446057036,USER_13,USER_96,GBR,GBR,DEVICE_14,1
T_877,2023-02-06 13:00:00,1435.11782824291,USER_34,USER_76,CHN,FRA,DEVICE_9,0
T_878,2023-02-06 14:00:00,3199.27833838303,USER_41,USER_55,CHN,FRA,DEVICE_8,0
T_879,2023-02-06 15:00:00,1173.6149894061143,USER_43,USER_64,USA,RUS,DEVICE_17,0
T_880,2023-02-06 16:00:00,377.94211167711643,USER_5,USER_80,FRA,USA,DEVICE_17,0
T_881,2023-02-06 17:00:00,1283.843865039623,USER_10,USER_82,CHN,RUS,DEVICE_12,0
T_882,2023-02-06 18:00:00,21.83951590979407,USER_33,USER_57,USA,USA,DEVICE_16,0
T_883,2023-02-06 19:00:00,53.33898162589342,USER_32,USER_62,CHN,FRA,DEVICE_11,0
T_884,2023-02-06 20:00:00,594.5395666134468,USER_1,USER_90,RUS,USA,DEVICE_10,0
T_885,2023-02-06 21:00:00,883.8807904091021,USER_47,USER_86,CHN,GBR,DEVICE_5,0
T_886,2023-02-06 22:00:00,217.31017861951142,USER_7,USER_91,GBR,USA,DEVICE_5,0
T_887,2023-02-06 23:00:00,22.796824031941284,USER_41,USER_98,RUS,USA,DEVICE_10,0
T_888,2023-02-07 00:00:00,221.92596093030005,USER_15,USER_99,CHN,FRA,DEVICE_9,0
T_889,2023-02-07 01:00:00,2521.3747625919946,USER_20,USER_60,USA,CHN,DEVICE_6,0
T_890,2023-02-07 02:00:00,1164.496530226878,USER_42,USER_68,FRA,USA,DEVICE_14,0
T_891,2023-02-07 03:00:00,1265.9976919661822,USER_36,USER_85,FRA,GBR,DEVICE_3,0
T_892,2023-02-07 04:00:00,154.73935184423306,USER_20,USER_98,GBR,USA,DEVICE_9,0
T_893,2023-02-07 05:00:00,128.55521461693382,USER_8,USER_54,CHN,CHN,DEVICE_5,0
T_894,2023-02-07 06:00:00,224.43094440090888,USER_49,USER_88,RUS,GBR,DEVICE_1,0
T_895,2023-02-07 07:00:00,2301.233346562201,USER_35,USER_83,GBR,FRA,DEVICE_19,0
T_896,2023-02-07 08:00:00,5104.730167432302,USER_17,USER_67,RUS,FRA,DEVICE_15,0
T_897,2023-02-07 09:00:00,497.9755149024813,USER_37,USER_51,USA,USA,DEVICE_15,0
T_898,2023-02-07 10:00:00,557.7462318367955,USER_49,USER_60,FRA,USA,DEVICE_13,0
T_899,2023-02-07 11:00:00,238.5292282253777,USER_11,USER_85,GBR,USA,DEVICE_4,1
T_900,2023-02-07 12:00:00,698.737379770426,USER_43,USER_83,USA,FRA,DEVICE_3,0
T_901,2023-02-07 13:00:00,226.6228475062913,USER_10,USER_64,RUS,RUS,DEVICE_2,0
T_902,2023-02-07 14:00:00,46.32527447625617,USER_13,USER_66,FRA,GBR,DEVICE_14,0
T_903,2023-02-07 15:00:00,1219.1082717803995,USER_27,USER_59,FRA,RUS,DEVICE_19,0
T_904,2023-02-07 16:00:00,2719.8265545717286,USER_19,USER_51,USA,USA,DEVICE_8,0
T_905,2023-02-07 17:00:00,896.3845471770361,USER_45,USER_53,USA,FRA,DEVICE_14,0
T_906,2023-02-07 18:00:00,1056.3067976143298,USER_27,USER_92,GBR,USA,DEVICE_1,1
T_907,2023-02-07 19:00:00,403.33849672775045,USER_2,USER_88,GBR,RUS,DEVICE_5,0
T_908,2023-02-07 20:00:00,2444.1046935588397,USER_37,USER_90,USA,RUS,DEVICE_12,0
T_909,2023-02-07 21:00:00,483.34116506361767,USER_44,USER_77,RUS,USA,DEVICE_4,0
T_910,2023-02-07 22:00:00,4865.184913486384,USER_1,USER_73,USA,FRA,DEVICE_19,0
T_911,2023-02-07 23:00:00,194.81147471955555,USER_37,USER_54,CHN,RUS,DEVICE_6,0
T_912,2023-02-08 00:00:00,418.22506546205744,USER_38,USER_86,RUS,FRA,DEVICE_2,0
T_913,2023-02-08 01:00:00,1081.5524261593735,USER_48,USER_59,GBR,GBR,DEVICE_16,0
T_914,2023-02-08 02:00:00,1314.0102050428934,USER_33,USER_84,USA,RUS,DEVICE_7,0
T_915,2023-02-08 03:00:00,728.7040848687665,USER_34,USER_85,USA,FRA,DEVICE_19,0
T_916,2023-02-08 04:00:00,1665.8527987383395,USER_17,USER_95,FRA,FRA,DEVICE_4,0
T_917,2023-02-08 05:00:00,1441.7606640344213,USER_42,USER_71,RUS,USA,DEVICE_8,0
T_918,2023-02-08 06:00:00,3953.8976901286287,USER_25,USER_71,RUS,GBR,DEVICE_3,0
T_919,2023-02-08 07:00:00,1135.271474502197,USER_32,USER_64,FRA,FRA,DEVICE_16,0
T_920,2023-02-08 08:00:00,411.46626868695694,USER_40,USER_60,FRA,USA,DEVICE_1,0
T_921,2023-02-08 09:00:00,2366.643625268593,USER_5,USER_58,RUS,FRA,DEVICE_12,0
T_922,2023-02-08 10:00:00,1464.2940968612454,USER_38,USER_63,GBR,CHN,DEVICE_19,0
T_923,2023-02-08 11:00:00,4088.5101635083965,USER_34,USER_79,USA,RUS,DEVICE_2,0
T_924,2023-02-08 12:00:00,2860.418216711803,USER_37,USER_52,FRA,RUS,DEVICE_9,1
T_925,2023-02-08 13:00:00,291.7330516892362,USER_8,USER_77,CHN,RUS,DEVICE_10,0
T_926,2023-02-08 14:00:00,91.54257031399501,USER_34,USER_98,GBR,CHN,DEVICE_8,0
T_927,2023-02-08 15:00:00,539.0094482526927,USER_49,USER_72,FRA,CHN,DEVICE_3,0
T_928,2023-02-08 16:00:00,6.176189216711477,USER_17,USER_84,FRA,USA,DEVICE_10,0
T_929,2023-02-08 17:00:00,1197.2283612729816,USER_6,USER_59,FRA,GBR,DEVICE_15,0
T_930,2023-02-08 18:00:00,653.7509179618472,USER_7,USER_76,GBR,FRA,DEVICE_5,0
T_931,2023-02-08 19:00:00,709.140718398245,USER_30,USER_63,RUS,CHN,DEVICE_13,0
T_932,2023-02-08 20:00:00,1094.55176316733,USER_10,USER_83,GBR,RUS,DEVICE_7,0
T_933,2023-02-08 21:00:00,395.380021880152,USER_19,USER_67,FRA,CHN,DEVICE_15,0
T_934,2023-02-08 22:00:00,107.06166992763006,USER_2,USER_62,RUS,FRA,DEVICE_11,0
T_935,2023-02-08 23:00:00,1061.5430031604708,USER_30,USER_53,GBR,RUS,DEVICE_3,0
T_936,2023-02-09 00:00:00,340.0312845579879,USER_15,USER_52,USA,USA,DEVICE_15,0
T_937,2023-02-09 01:00:00,1315.0473288280195,USER_29,USER_77,CHN,USA,DEVICE_19,0
T_938,2023-02-09 02:00:00,1559.806493098671,USER_3,USER_92,RUS,GBR,DEVICE_9,0
T_939,2023-02-09 03:00:00,203.6157264129833,USER_6,USER_89,RUS,FRA,DEVICE_5,0
T_940,2023-02-09 04:00:00,251.27273017025504,USER_8,USER_83,CHN,GBR,DEVICE_18,0
T_941,2023-02-09 05:00:00,270.48495834623344,USER_18,USER_94,FRA,GBR,DEVICE_9,0
T_942,2023-02-09 06:00:00,164.76755857588375,USER_2,USER_72,CHN,FRA,DEVICE_17,0
T_943,2023-02-09 07:00:00,187.1581465836145,USER_1,USER_94,GBR,RUS,DEVICE_9,0
T_944,2023-02-09 08:00:00,2325.830849819126,USER_1,USER_63,USA,FRA,DEVICE_9,0
T_945,2023-02-09 09:00:00,41.80849127431538,USER_23,USER_88,FRA,USA,DEVICE_7,0
T_946,2023-02-09 10:00:00,164.08294634413613,USER_13,USER_81,USA,GBR,DEVICE_5,0
T_947,2023-02-09 11:00:00,4123.181754237312,USER_26,USER_60,USA,RUS,DEVICE_1,0
T_948,2023-02-09 12:00:00,1435.7836263947936,USER_31,USER_72,USA,CHN,DEVICE_17,0
T_949,2023-02-09 13:00:00,1132.2233348856175,USER_39,USER_78,CHN,CHN,DEVICE_1,0
T_950,2023-02-09 14:00:00,22.11552109393145,USER_33,USER_93,CHN,RUS,DEVICE_17,0
T_951,2023-02-09 15:00:00,1046.2163531100964,USER_28,USER_93,GBR,GBR,DEVICE_4,1
T_952,2023-02-09 16:00:00,517.8647845010693,USER_22,USER_92,FRA,FRA,DEVICE_12,0
T_953,2023-02-09 17:00:00,1072.3149345677866,USER_9,USER_70,USA,FRA,DEVICE_18,0
T_954,2023-02-09 18:00:00,674.0684787531692,USER_20,USER_65,CHN,USA,DEVICE_16,0
T_955,2023-02-09 19:00:00,153.14481101391667,USER_48,USER_54,CHN,GBR,DEVICE_2,1
T_956,2023-02-09 20:00:00,167.74667298512622,USER_3,USER_85,CHN,CHN,DEVICE_17,0
T_957,2023-02-09 21:00:00,704.6525246561167,USER_6,USER_59,GBR,RUS,DEVICE_17,0
T_958,2023-02-09 22:00:00,1288.4365383896982,USER_2,USER_88,GBR,FRA,DEVICE_8,0
T_959,2023-02-09 23:00:00,865.7865859203505,USER_23,USER_96,GBR,GBR,DEVICE_18,0
T_960,2023-02-10 00:00:00,1457.1652476062043,USER_33,USER_98,USA,RUS,DEVICE_2,0
T_961,2023-02-10 01:00:00,187.02298567009277,USER_11,USER_71,FRA,CHN,DEVICE_1,0
T_962,2023-02-10 02:00:00,761.8049708938009,USER_6,USER_68,FRA,GBR,DEVICE_8,0
T_963,2023-02-10 03:00:00,921.9362910579389,USER_10,USER_54,RUS,GBR,DEVICE_18,0
T_964,2023-02-10 04:00:00,471.57735084038205,USER_5,USER_80,GBR,FRA,DEVICE_7,0
T_965,2023-02-10 05:00:00,1497.2883706878397,USER_43,USER_54,USA,RUS,DEVICE_5,0
T_966,2023-02-10 06:00:00,113.97114540686677,USER_32,USER_60,GBR,RUS,DEVICE_3,0
T_967,2023-02-10 07:00:00,867.8215593544621,USER_4,USER_71,USA,GBR,DEVICE_2,0
T_968,2023-02-10 08:00:00,590.648994047972,USER_20,USER_88,FRA,GBR,DEVICE_12,0
T_969,2023-02-10 09:00:00,451.8736242006934,USER_22,USER_93,RUS,GBR,DEVICE_4,0
T_970,2023-02-10 10:00:00,255.9412320978165,USER_16,USER_94,USA,CHN,DEVICE_4,0
T_971,2023-02-10 11:00:00,507.28172073805155,USER_21,USER_51,USA,GBR,DEVICE_5,0
T_972,2023-02-10 12:00:00,2286.543011817761,USER_12,USER_91,GBR,RUS,DEVICE_17,0
T_973,2023-02-10 13:00:00,685.0234790777906,USER_12,USER_65,USA,GBR,DEVICE_15,0
T_974,2023-02-10 14:00:00,1294.4650356141447,USER_16,USER_64,CHN,RUS,DEVICE_15,0
T_975,2023-02-10 15:00:00,495.24953544997584,USER_38,USER_51,FRA,FRA,DEVICE_8,0
T_976,2023-02-10 16:00:00,297.3482630342518,USER_24,USER_51,FRA,CHN,DEVICE_10,1
T_977,2023-02-10 17:00:00,497.93921134775013,USER_35,USER_61,FRA,RUS,DEVICE_15,0
T_978,2023-02-10 18:00:00,2082.0726301353525,USER_24,USER_91,FRA,FRA,DEVICE_5,0
T_979,2023-02-10 19:00:00,1267.6249926459675,USER_15,USER_89,USA,GBR,DEVICE_2,0
T_980,2023-02-10 20:00:00,780.0634416739937,USER_9,USER_74,RUS,GBR,DEVICE_19,0
T_981,2023-02-10 21:00:00,807.2270151564164,USER_44,USER_66,GBR,CHN,DEVICE_1,0
T_982,2023-02-10 22:00:00,3384.055710696528,USER_37,USER_87,CHN,GBR,DEVICE_11,0
T_983,2023-02-10 23:00:00,404.67280581745973,USER_2,USER_75,RUS,RUS,DEVICE_16,0
T_984,2023-02-11 00:00:00,180.86691763977853,USER_36,USER_67,FRA,USA,DEVICE_9,1
T_985,2023-02-11 01:00:00,332.3562708222313,USER_28,USER_66,USA,USA,DEVICE_6,0
T_986,2023-02-11 02:00:00,199.6772383773793,USER_30,USER_52,USA,CHN,DEVICE_10,0
T_987,2023-02-11 03:00:00,125.2087117339723,USER_15,USER_97,USA,CHN,DEVICE_18,0
T_988,2023-02-11 04:00:00,1095.0160161008046,USER_2,USER_98,RUS,CHN,DEVICE_16,0
T_989,2023-02-11 05:00:00,765.0692291453661,USER_4,USER_98,USA,CHN,DEVICE_10,0
T_990,2023-02-11 06:00:00,726.3132112117604,USER_22,USER_79,GBR,CHN,DEVICE_19,0
T_991,2023-02-11 07:00:00,596.8623720246055,USER_2,USER_95,GBR,RUS,DEVICE_16,0
T_992,2023-02-11 08:00:00,636.1993600278319,USER_4,USER_57,FRA,CHN,DEVICE_14,0
T_993,2023-02-11 09:00:00,621.4220846716786,USER_7,USER_66,CHN,CHN,DEVICE_18,0
T_994,2023-02-11 10:00:00,819.8560069250335,USER_9,USER_55,FRA,FRA,DEVICE_19,0
T_995,2023-02-11 11:00:00,652.8833018832628,USER_25,USER_69,RUS,RUS,DEVICE_11,0
T_996,2023-02-11 12:00:00,1275.545202316866,USER_37,USER_63,RUS,FRA,DEVICE_4,0
T_997,2023-02-11 13:00:00,292.20951569318174,USER_20,USER_93,GBR,GBR,DEVICE_4,0
T_998,2023-02-11 14:00:00,3053.663376113807,USER_6,USER_82,USA,CHN,DEVICE_8,0
T_999,2023-02-11 15:00:00,1330.1116810560582,USER_20,USER_96,CHN,CHN,DEVICE_9,0
